Ballot ID,County,Candidate
7138061,Denver,Diana DeGette
7319032,Denver,Diana DeGette
5259439,Denver,Diana DeGette
7165918,Denver,Diana DeGette
7590551,Denver,Diana DeGette
7732497,Denver,Diana DeGette
7920981,Denver,Diana DeGette
6305809,Denver,Diana DeGette
7263564,Denver,Diana DeGette
5581586,Denver,Diana DeGette
7755907,Denver,Diana DeGette
7343383,Denver,Diana DeGette
5841152,Denver,Diana DeGette
7846360,Denver,Diana DeGette
6115090,Denver,Diana DeGette
7279922,Denver,Diana DeGette
7220852,Denver,Diana DeGette
5299998,Denver,Diana DeGette
5683071,Denver,Diana DeGette
5620513,Denver,Diana DeGette
5407835,Denver,Diana DeGette
6346081,Denver,Diana DeGette
6338089,Denver,Diana DeGette
5649007,Denver,Diana DeGette
6215750,Denver,Diana DeGette
6183912,Denver,Diana DeGette
6275464,Denver,Diana DeGette
5733639,Denver,Diana DeGette
5567442,Denver,Diana DeGette
6243219,Denver,Diana DeGette
7773171,Denver,Diana DeGette
5531657,Denver,Diana DeGette
6965971,Denver,Diana DeGette
7944104,Denver,Diana DeGette
5921386,Denver,Diana DeGette
6920922,Denver,Diana DeGette
7531046,Denver,Diana DeGette
5910704,Denver,Diana DeGette
6417506,Denver,Diana DeGette
7335867,Denver,Diana DeGette
6688914,Denver,Diana DeGette
7344282,Denver,Diana DeGette
5271162,Denver,Diana DeGette
5141719,Denver,Diana DeGette
5298785,Denver,Diana DeGette
5653416,Denver,Diana DeGette
5655497,Denver,Diana DeGette
5619846,Denver,Diana DeGette
6256466,Denver,Diana DeGette
5332757,Denver,Diana DeGette
5783875,Denver,Diana DeGette
5179688,Denver,Diana DeGette
5223479,Denver,Diana DeGette
7148552,Denver,Diana DeGette
5733211,Denver,Diana DeGette
5992391,Denver,Diana DeGette
5579807,Denver,Diana DeGette
5555795,Denver,Diana DeGette
5073749,Denver,Diana DeGette
6298929,Denver,Diana DeGette
5783792,Denver,Diana DeGette
5558086,Denver,Diana DeGette
7111508,Denver,Diana DeGette
5426837,Denver,Diana DeGette
6839201,Denver,Diana DeGette
5022457,Denver,Diana DeGette
7873326,Denver,Diana DeGette
7091354,Denver,Diana DeGette
6947199,Denver,Diana DeGette
5362845,Denver,Diana DeGette
7834220,Denver,Diana DeGette
7243966,Denver,Diana DeGette
7974579,Denver,Diana DeGette
6470364,Denver,Diana DeGette
5564109,Denver,Diana DeGette
6123560,Denver,Diana DeGette
6539076,Denver,Diana DeGette
6631414,Denver,Diana DeGette
5704834,Denver,Diana DeGette
6719595,Denver,Diana DeGette
5094591,Denver,Diana DeGette
5077990,Denver,Diana DeGette
6193775,Denver,Diana DeGette
7636786,Denver,Diana DeGette
5445094,Denver,Diana DeGette
6726325,Denver,Diana DeGette
5113352,Denver,Diana DeGette
5544455,Denver,Diana DeGette
7563386,Denver,Diana DeGette
5949263,Denver,Diana DeGette
6928381,Denver,Diana DeGette
5662028,Denver,Diana DeGette
6441767,Denver,Diana DeGette
5206096,Denver,Diana DeGette
6425111,Denver,Diana DeGette
7706646,Denver,Diana DeGette
6957950,Denver,Diana DeGette
6078998,Denver,Diana DeGette
5231728,Denver,Diana DeGette
5279708,Denver,Diana DeGette
5013633,Denver,Diana DeGette
5202681,Denver,Diana DeGette
7282432,Denver,Diana DeGette
7014498,Denver,Diana DeGette
7732931,Denver,Diana DeGette
6711847,Denver,Diana DeGette
6714973,Denver,Diana DeGette
7515922,Denver,Diana DeGette
6626430,Denver,Diana DeGette
7331177,Denver,Diana DeGette
6602201,Denver,Diana DeGette
5512498,Denver,Diana DeGette
7124687,Denver,Diana DeGette
5596274,Denver,Diana DeGette
5783472,Denver,Diana DeGette
5702471,Denver,Diana DeGette
5638200,Denver,Diana DeGette
7578430,Denver,Diana DeGette
7895546,Denver,Diana DeGette
6097621,Denver,Diana DeGette
6151655,Denver,Diana DeGette
6858924,Denver,Diana DeGette
5655999,Denver,Diana DeGette
7179779,Denver,Diana DeGette
6404280,Denver,Diana DeGette
7099878,Denver,Diana DeGette
6120819,Denver,Diana DeGette
6192241,Denver,Diana DeGette
6628788,Denver,Diana DeGette
7706520,Denver,Diana DeGette
6643308,Denver,Diana DeGette
6220898,Denver,Diana DeGette
6960500,Denver,Diana DeGette
5496748,Denver,Diana DeGette
5396201,Denver,Diana DeGette
5699681,Denver,Diana DeGette
5359334,Denver,Diana DeGette
6863796,Denver,Diana DeGette
7515280,Denver,Diana DeGette
5725495,Denver,Diana DeGette
7375349,Denver,Diana DeGette
7598091,Denver,Diana DeGette
6492092,Denver,Diana DeGette
7894517,Denver,Diana DeGette
5119689,Denver,Diana DeGette
5497895,Denver,Diana DeGette
5441943,Denver,Diana DeGette
7003685,Denver,Diana DeGette
5052218,Denver,Diana DeGette
6036251,Denver,Diana DeGette
5435382,Denver,Diana DeGette
6190236,Denver,Diana DeGette
6054970,Denver,Diana DeGette
6786191,Denver,Diana DeGette
5386348,Denver,Diana DeGette
5434110,Denver,Diana DeGette
5166826,Denver,Diana DeGette
7575946,Denver,Diana DeGette
6275383,Denver,Diana DeGette
6489185,Denver,Diana DeGette
6312523,Denver,Diana DeGette
5467214,Denver,Diana DeGette
6925042,Denver,Diana DeGette
7318127,Denver,Diana DeGette
5865295,Denver,Diana DeGette
7398893,Denver,Diana DeGette
5710415,Denver,Diana DeGette
5003311,Denver,Diana DeGette
6767857,Denver,Diana DeGette
5608601,Denver,Diana DeGette
7406339,Denver,Diana DeGette
7050939,Denver,Diana DeGette
5256416,Denver,Diana DeGette
7032303,Denver,Diana DeGette
7365950,Denver,Diana DeGette
7011847,Denver,Diana DeGette
6393485,Denver,Diana DeGette
7725657,Denver,Diana DeGette
6528232,Denver,Diana DeGette
6172544,Denver,Diana DeGette
6044541,Denver,Diana DeGette
5476150,Denver,Diana DeGette
7242794,Denver,Diana DeGette
5339007,Denver,Diana DeGette
7562552,Denver,Diana DeGette
6918117,Denver,Diana DeGette
6827927,Denver,Diana DeGette
5686005,Denver,Diana DeGette
5007880,Denver,Diana DeGette
5740739,Denver,Diana DeGette
5938164,Denver,Diana DeGette
7313330,Denver,Diana DeGette
5490308,Denver,Diana DeGette
5280116,Denver,Diana DeGette
5217089,Denver,Diana DeGette
6204813,Denver,Diana DeGette
7368082,Denver,Diana DeGette
5215972,Denver,Diana DeGette
6675011,Denver,Diana DeGette
5851448,Denver,Diana DeGette
5332271,Denver,Diana DeGette
7957091,Denver,Diana DeGette
5488597,Denver,Diana DeGette
5126142,Denver,Diana DeGette
7491885,Denver,Diana DeGette
6345975,Denver,Diana DeGette
5257658,Denver,Diana DeGette
5128500,Denver,Diana DeGette
6525398,Denver,Diana DeGette
6662039,Denver,Diana DeGette
5841138,Denver,Diana DeGette
5708711,Denver,Diana DeGette
6595307,Denver,Diana DeGette
7181660,Denver,Diana DeGette
5144826,Denver,Diana DeGette
7581479,Denver,Diana DeGette
7749698,Denver,Diana DeGette
5914547,Denver,Diana DeGette
5361715,Denver,Diana DeGette
6833791,Denver,Diana DeGette
7949700,Denver,Diana DeGette
5719432,Denver,Diana DeGette
5606435,Denver,Diana DeGette
5532353,Denver,Diana DeGette
6048407,Denver,Diana DeGette
6715658,Denver,Diana DeGette
7797646,Denver,Diana DeGette
5047678,Denver,Diana DeGette
6797161,Denver,Diana DeGette
7705245,Denver,Diana DeGette
6215858,Denver,Diana DeGette
7869311,Denver,Diana DeGette
6621484,Denver,Diana DeGette
7372976,Denver,Diana DeGette
5044749,Denver,Diana DeGette
6330248,Denver,Diana DeGette
7930180,Denver,Diana DeGette
7651142,Denver,Diana DeGette
6626489,Denver,Diana DeGette
7503456,Denver,Diana DeGette
7830065,Denver,Diana DeGette
5719075,Denver,Diana DeGette
7004311,Denver,Diana DeGette
6593802,Denver,Diana DeGette
6400888,Denver,Diana DeGette
6901473,Denver,Diana DeGette
5067069,Denver,Diana DeGette
6825864,Denver,Diana DeGette
5829535,Denver,Diana DeGette
6921799,Denver,Diana DeGette
5061292,Denver,Diana DeGette
5113566,Denver,Diana DeGette
6018570,Denver,Diana DeGette
7734453,Denver,Diana DeGette
6652489,Denver,Diana DeGette
7574927,Denver,Diana DeGette
6287542,Denver,Diana DeGette
7830617,Denver,Diana DeGette
5155709,Denver,Diana DeGette
7379117,Denver,Diana DeGette
5872051,Denver,Diana DeGette
6497441,Denver,Diana DeGette
6964957,Denver,Diana DeGette
6245158,Denver,Diana DeGette
5102518,Denver,Diana DeGette
5484018,Denver,Diana DeGette
6068264,Denver,Diana DeGette
5513314,Denver,Diana DeGette
5895084,Denver,Diana DeGette
6531909,Denver,Diana DeGette
6579644,Denver,Diana DeGette
5469440,Denver,Diana DeGette
6531273,Denver,Diana DeGette
7982059,Denver,Diana DeGette
5251516,Denver,Diana DeGette
6327891,Denver,Diana DeGette
7682681,Denver,Diana DeGette
6196382,Denver,Diana DeGette
6876210,Denver,Diana DeGette
6593266,Denver,Diana DeGette
7177760,Denver,Diana DeGette
5935636,Denver,Diana DeGette
6326255,Denver,Diana DeGette
6243815,Denver,Diana DeGette
6929145,Denver,Diana DeGette
6760534,Denver,Diana DeGette
5860962,Denver,Diana DeGette
5304182,Denver,Diana DeGette
6608542,Denver,Diana DeGette
7899317,Denver,Diana DeGette
5480233,Denver,Diana DeGette
5108090,Denver,Diana DeGette
5069080,Denver,Diana DeGette
7267191,Denver,Diana DeGette
7566775,Denver,Diana DeGette
7437607,Denver,Diana DeGette
5987745,Denver,Diana DeGette
5918542,Denver,Diana DeGette
6488526,Denver,Diana DeGette
5957973,Denver,Diana DeGette
7770894,Denver,Diana DeGette
5526044,Denver,Diana DeGette
5687568,Denver,Diana DeGette
7303485,Denver,Diana DeGette
6807158,Denver,Diana DeGette
5502997,Denver,Diana DeGette
6291398,Denver,Diana DeGette
5849899,Denver,Diana DeGette
7580051,Denver,Diana DeGette
6340594,Denver,Diana DeGette
6421499,Denver,Diana DeGette
6622980,Denver,Diana DeGette
7948353,Denver,Diana DeGette
7458535,Denver,Diana DeGette
5860213,Denver,Diana DeGette
5866583,Denver,Diana DeGette
6937810,Denver,Diana DeGette
7215196,Denver,Diana DeGette
5721715,Denver,Diana DeGette
7100804,Denver,Diana DeGette
5709131,Denver,Diana DeGette
7244854,Denver,Diana DeGette
5673762,Denver,Diana DeGette
6522743,Denver,Diana DeGette
6746548,Denver,Diana DeGette
5124629,Denver,Diana DeGette
5638345,Denver,Diana DeGette
6593667,Denver,Diana DeGette
6460550,Denver,Diana DeGette
7524043,Denver,Diana DeGette
5409205,Denver,Diana DeGette
6389175,Denver,Diana DeGette
5093888,Denver,Diana DeGette
5055651,Denver,Diana DeGette
5485046,Denver,Diana DeGette
6518520,Denver,Diana DeGette
5952622,Denver,Diana DeGette
5864611,Denver,Diana DeGette
5479371,Denver,Diana DeGette
7802211,Denver,Diana DeGette
7211738,Denver,Diana DeGette
7120582,Denver,Diana DeGette
7561997,Denver,Diana DeGette
6761420,Denver,Diana DeGette
7178610,Denver,Diana DeGette
5405159,Denver,Diana DeGette
7264800,Denver,Diana DeGette
5897346,Denver,Diana DeGette
6033566,Denver,Diana DeGette
5213102,Denver,Diana DeGette
6100124,Denver,Diana DeGette
5439060,Denver,Diana DeGette
5175748,Denver,Diana DeGette
5351474,Denver,Diana DeGette
6995960,Denver,Diana DeGette
5412858,Denver,Diana DeGette
6676826,Denver,Diana DeGette
6749582,Denver,Diana DeGette
5167574,Denver,Diana DeGette
6637427,Denver,Diana DeGette
5138719,Denver,Diana DeGette
5656687,Denver,Diana DeGette
5760823,Denver,Diana DeGette
5849975,Denver,Diana DeGette
7808803,Denver,Diana DeGette
5154902,Denver,Diana DeGette
6913951,Denver,Diana DeGette
7369481,Denver,Diana DeGette
6021295,Denver,Diana DeGette
5661700,Denver,Diana DeGette
7093309,Denver,Diana DeGette
5093505,Denver,Diana DeGette
6463398,Denver,Diana DeGette
5766021,Denver,Diana DeGette
5831257,Denver,Diana DeGette
7959913,Denver,Diana DeGette
7383289,Denver,Diana DeGette
5945404,Denver,Diana DeGette
5485632,Denver,Diana DeGette
7583141,Denver,Diana DeGette
6248276,Denver,Diana DeGette
7985175,Denver,Diana DeGette
7400992,Denver,Diana DeGette
6735175,Denver,Diana DeGette
5520118,Denver,Diana DeGette
7560059,Denver,Diana DeGette
6047691,Denver,Diana DeGette
6245881,Denver,Diana DeGette
7881361,Denver,Diana DeGette
7273349,Denver,Diana DeGette
6562095,Denver,Diana DeGette
7176431,Denver,Diana DeGette
7137756,Denver,Diana DeGette
7166065,Denver,Diana DeGette
6607660,Denver,Diana DeGette
5523064,Denver,Diana DeGette
7132960,Denver,Diana DeGette
5063925,Denver,Diana DeGette
7460027,Denver,Diana DeGette
5954012,Denver,Diana DeGette
7202075,Denver,Diana DeGette
6632110,Denver,Diana DeGette
7967987,Denver,Diana DeGette
6666146,Denver,Diana DeGette
7245680,Denver,Diana DeGette
7527595,Denver,Diana DeGette
7558319,Denver,Diana DeGette
6678267,Denver,Diana DeGette
5671294,Denver,Diana DeGette
7447720,Denver,Diana DeGette
5444286,Denver,Diana DeGette
7556857,Denver,Diana DeGette
6285795,Denver,Diana DeGette
6056667,Denver,Diana DeGette
5547633,Denver,Diana DeGette
6569975,Denver,Diana DeGette
6071246,Denver,Diana DeGette
7965183,Denver,Diana DeGette
7530811,Denver,Diana DeGette
7697660,Denver,Diana DeGette
5631989,Denver,Diana DeGette
6688744,Denver,Diana DeGette
6089122,Denver,Diana DeGette
7820580,Denver,Diana DeGette
6394874,Denver,Diana DeGette
7229916,Denver,Diana DeGette
5638482,Denver,Diana DeGette
5686939,Denver,Diana DeGette
6905744,Denver,Diana DeGette
5272496,Denver,Diana DeGette
7378962,Denver,Diana DeGette
7667350,Denver,Diana DeGette
5155461,Denver,Diana DeGette
5511964,Denver,Diana DeGette
7221821,Denver,Diana DeGette
6405458,Denver,Diana DeGette
6307557,Denver,Diana DeGette
6597138,Denver,Diana DeGette
7337634,Denver,Diana DeGette
6830504,Denver,Diana DeGette
5628856,Denver,Diana DeGette
7644360,Denver,Diana DeGette
7098418,Denver,Diana DeGette
5664761,Denver,Diana DeGette
7060503,Denver,Diana DeGette
6951732,Denver,Diana DeGette
6767983,Denver,Diana DeGette
7774541,Denver,Diana DeGette
5408170,Denver,Diana DeGette
5099682,Denver,Diana DeGette
6910941,Denver,Diana DeGette
7590714,Denver,Diana DeGette
7947764,Denver,Diana DeGette
7260709,Denver,Diana DeGette
5647626,Denver,Diana DeGette
5033151,Denver,Diana DeGette
7621452,Denver,Diana DeGette
7632448,Denver,Diana DeGette
6890010,Denver,Diana DeGette
6398753,Denver,Diana DeGette
7244354,Denver,Diana DeGette
5508929,Denver,Diana DeGette
6472719,Denver,Diana DeGette
5492150,Denver,Diana DeGette
5516941,Denver,Diana DeGette
6560452,Denver,Diana DeGette
7210514,Denver,Diana DeGette
6718912,Denver,Diana DeGette
5952211,Denver,Diana DeGette
7757461,Denver,Diana DeGette
7776580,Denver,Diana DeGette
7409360,Denver,Diana DeGette
6731683,Denver,Diana DeGette
6726259,Denver,Diana DeGette
6182328,Denver,Diana DeGette
5709974,Denver,Diana DeGette
7403193,Denver,Diana DeGette
5991554,Denver,Diana DeGette
5491594,Denver,Diana DeGette
7602697,Denver,Diana DeGette
5122771,Denver,Diana DeGette
6350761,Denver,Diana DeGette
5589339,Denver,Diana DeGette
6282275,Denver,Diana DeGette
6026660,Denver,Diana DeGette
7603075,Denver,Diana DeGette
7886062,Denver,Diana DeGette
6236821,Denver,Diana DeGette
5256188,Denver,Diana DeGette
6243973,Denver,Diana DeGette
6258042,Denver,Diana DeGette
7361197,Denver,Diana DeGette
6658726,Denver,Diana DeGette
5515398,Denver,Diana DeGette
5073781,Denver,Diana DeGette
5039008,Denver,Diana DeGette
6549426,Denver,Diana DeGette
7658938,Denver,Diana DeGette
7093502,Denver,Diana DeGette
5727832,Denver,Diana DeGette
7956000,Denver,Diana DeGette
5827274,Denver,Diana DeGette
6502874,Denver,Diana DeGette
5179233,Denver,Diana DeGette
6045282,Denver,Diana DeGette
5270395,Denver,Diana DeGette
5319350,Denver,Diana DeGette
6496083,Denver,Diana DeGette
6844565,Denver,Diana DeGette
7709337,Denver,Diana DeGette
5181730,Denver,Diana DeGette
6253670,Denver,Diana DeGette
6490978,Denver,Diana DeGette
7860613,Denver,Diana DeGette
6780538,Denver,Diana DeGette
6214823,Denver,Diana DeGette
7937693,Denver,Diana DeGette
5111986,Denver,Diana DeGette
7974274,Denver,Diana DeGette
7073449,Denver,Diana DeGette
7917655,Denver,Diana DeGette
5483860,Denver,Diana DeGette
7061397,Denver,Diana DeGette
7869297,Denver,Diana DeGette
5388381,Denver,Diana DeGette
6226915,Denver,Diana DeGette
7724668,Denver,Diana DeGette
6036658,Denver,Diana DeGette
6176557,Denver,Diana DeGette
5232530,Denver,Diana DeGette
6945109,Denver,Diana DeGette
6367066,Denver,Diana DeGette
7093125,Denver,Diana DeGette
6573802,Denver,Diana DeGette
6359780,Denver,Diana DeGette
7157316,Denver,Diana DeGette
5628372,Denver,Diana DeGette
5789448,Denver,Diana DeGette
6137912,Denver,Diana DeGette
5289898,Denver,Diana DeGette
5727741,Denver,Diana DeGette
6295179,Denver,Diana DeGette
6381815,Denver,Diana DeGette
6920129,Denver,Diana DeGette
5241161,Denver,Diana DeGette
5673503,Denver,Diana DeGette
5632067,Denver,Diana DeGette
7112911,Denver,Diana DeGette
7148093,Denver,Diana DeGette
6977210,Denver,Diana DeGette
7081434,Denver,Diana DeGette
7305049,Denver,Diana DeGette
6066392,Denver,Diana DeGette
6322047,Denver,Diana DeGette
6444724,Denver,Diana DeGette
5651923,Denver,Diana DeGette
5190054,Denver,Diana DeGette
5196332,Denver,Diana DeGette
7728222,Denver,Diana DeGette
6397651,Denver,Diana DeGette
7529511,Denver,Diana DeGette
7582440,Denver,Diana DeGette
7518372,Denver,Diana DeGette
6502802,Denver,Diana DeGette
5659076,Denver,Diana DeGette
5625636,Denver,Diana DeGette
5621026,Denver,Diana DeGette
6852491,Denver,Diana DeGette
7008297,Denver,Diana DeGette
5178686,Denver,Diana DeGette
6200525,Denver,Diana DeGette
6649462,Denver,Diana DeGette
6904845,Denver,Diana DeGette
6099441,Denver,Diana DeGette
7125772,Denver,Diana DeGette
6267557,Denver,Diana DeGette
7229360,Denver,Diana DeGette
7243951,Denver,Diana DeGette
6756553,Denver,Diana DeGette
7270668,Denver,Diana DeGette
5532976,Denver,Diana DeGette
5403542,Denver,Diana DeGette
7077385,Denver,Diana DeGette
6975372,Denver,Diana DeGette
5664115,Denver,Diana DeGette
6015163,Denver,Diana DeGette
5039798,Denver,Diana DeGette
7006404,Denver,Diana DeGette
6172612,Denver,Diana DeGette
6106313,Denver,Diana DeGette
6245652,Denver,Diana DeGette
6429066,Denver,Diana DeGette
7251076,Denver,Diana DeGette
7461014,Denver,Diana DeGette
6892272,Denver,Diana DeGette
6832649,Denver,Diana DeGette
6870367,Denver,Diana DeGette
7848432,Denver,Diana DeGette
6291085,Denver,Diana DeGette
7710481,Denver,Diana DeGette
7291483,Denver,Diana DeGette
7510407,Denver,Diana DeGette
7610838,Denver,Diana DeGette
6641293,Denver,Diana DeGette
7746282,Denver,Diana DeGette
5669767,Denver,Diana DeGette
5522367,Denver,Diana DeGette
6034242,Denver,Diana DeGette
6979529,Denver,Diana DeGette
6122876,Denver,Diana DeGette
5427454,Denver,Diana DeGette
7946464,Denver,Diana DeGette
7045818,Denver,Diana DeGette
6325168,Denver,Diana DeGette
6774064,Denver,Diana DeGette
6323561,Denver,Diana DeGette
5584050,Denver,Diana DeGette
6630407,Denver,Diana DeGette
5581056,Denver,Diana DeGette
6346061,Denver,Diana DeGette
5967081,Denver,Diana DeGette
6122936,Denver,Diana DeGette
6763143,Denver,Diana DeGette
7007903,Denver,Diana DeGette
6006425,Denver,Diana DeGette
7293131,Denver,Diana DeGette
5101388,Denver,Diana DeGette
6859537,Denver,Diana DeGette
7268638,Denver,Diana DeGette
6101450,Denver,Diana DeGette
6668105,Denver,Diana DeGette
6941611,Denver,Diana DeGette
5656330,Denver,Diana DeGette
7690419,Denver,Diana DeGette
5563369,Denver,Diana DeGette
7678536,Denver,Diana DeGette
6296615,Denver,Diana DeGette
7580975,Denver,Diana DeGette
7146321,Denver,Diana DeGette
5065513,Denver,Diana DeGette
7359027,Denver,Diana DeGette
7158744,Denver,Diana DeGette
6232058,Denver,Diana DeGette
6458979,Denver,Diana DeGette
5031251,Denver,Diana DeGette
7814096,Denver,Diana DeGette
5324497,Denver,Diana DeGette
6428807,Denver,Diana DeGette
6643906,Denver,Diana DeGette
6333670,Denver,Diana DeGette
5983394,Denver,Diana DeGette
5293725,Denver,Diana DeGette
6132316,Denver,Diana DeGette
7352278,Denver,Diana DeGette
7638326,Denver,Diana DeGette
5207101,Denver,Diana DeGette
7707047,Denver,Diana DeGette
6917819,Denver,Diana DeGette
7503770,Denver,Diana DeGette
7323449,Denver,Diana DeGette
6507330,Denver,Diana DeGette
5054862,Denver,Diana DeGette
7770667,Denver,Diana DeGette
6703065,Denver,Diana DeGette
5649048,Denver,Diana DeGette
5313483,Denver,Diana DeGette
7660974,Denver,Diana DeGette
5268088,Denver,Diana DeGette
7334889,Denver,Diana DeGette
5097049,Denver,Diana DeGette
6592828,Denver,Diana DeGette
7311639,Denver,Diana DeGette
6012588,Denver,Diana DeGette
5626296,Denver,Diana DeGette
6634292,Denver,Diana DeGette
6419641,Denver,Diana DeGette
6112983,Denver,Diana DeGette
6679726,Denver,Diana DeGette
6350803,Denver,Diana DeGette
7234838,Denver,Diana DeGette
7489290,Denver,Diana DeGette
5429768,Denver,Diana DeGette
6301979,Denver,Diana DeGette
5710529,Denver,Diana DeGette
6903013,Denver,Diana DeGette
6981173,Denver,Diana DeGette
5653927,Denver,Diana DeGette
5916734,Denver,Diana DeGette
5691148,Denver,Diana DeGette
6008518,Denver,Diana DeGette
7379168,Denver,Diana DeGette
5588621,Denver,Diana DeGette
7000288,Denver,Diana DeGette
7138145,Denver,Diana DeGette
6266381,Denver,Diana DeGette
6129071,Denver,Diana DeGette
6086047,Denver,Diana DeGette
5086847,Denver,Diana DeGette
5379458,Denver,Diana DeGette
7136881,Denver,Diana DeGette
5282187,Denver,Diana DeGette
6490446,Denver,Diana DeGette
5431125,Denver,Diana DeGette
7171938,Denver,Diana DeGette
7008924,Denver,Diana DeGette
6039459,Denver,Diana DeGette
6371341,Denver,Diana DeGette
6127259,Denver,Diana DeGette
7056522,Denver,Diana DeGette
7578284,Denver,Diana DeGette
6041624,Denver,Diana DeGette
7412683,Denver,Diana DeGette
5612611,Denver,Diana DeGette
7437290,Denver,Diana DeGette
6456076,Denver,Diana DeGette
5026218,Denver,Diana DeGette
7583447,Denver,Diana DeGette
7981821,Denver,Diana DeGette
6391244,Denver,Diana DeGette
5080799,Denver,Diana DeGette
5480166,Denver,Diana DeGette
6676403,Denver,Diana DeGette
7506692,Denver,Diana DeGette
5136180,Denver,Diana DeGette
5544978,Denver,Diana DeGette
5148846,Denver,Diana DeGette
5073271,Denver,Diana DeGette
6660553,Denver,Diana DeGette
5295679,Denver,Diana DeGette
7557364,Denver,Diana DeGette
6026966,Denver,Diana DeGette
6395830,Denver,Diana DeGette
6719430,Denver,Diana DeGette
6528854,Denver,Diana DeGette
6654400,Denver,Diana DeGette
5789976,Denver,Diana DeGette
7377400,Denver,Diana DeGette
7249600,Denver,Diana DeGette
7508854,Denver,Diana DeGette
6775180,Denver,Diana DeGette
6950987,Denver,Diana DeGette
6081250,Denver,Diana DeGette
7056169,Denver,Diana DeGette
5515351,Denver,Diana DeGette
6270701,Denver,Diana DeGette
7765526,Denver,Diana DeGette
7468521,Denver,Diana DeGette
6570057,Denver,Diana DeGette
7738336,Denver,Diana DeGette
5630629,Denver,Diana DeGette
6685684,Denver,Diana DeGette
6241045,Denver,Diana DeGette
6339568,Denver,Diana DeGette
7951301,Denver,Diana DeGette
5144056,Denver,Diana DeGette
6388870,Denver,Diana DeGette
5228619,Denver,Diana DeGette
5238013,Denver,Diana DeGette
6647994,Denver,Diana DeGette
7864016,Denver,Diana DeGette
5038335,Denver,Diana DeGette
6862205,Denver,Diana DeGette
7989879,Denver,Diana DeGette
6968446,Denver,Diana DeGette
5288515,Denver,Diana DeGette
7925636,Denver,Diana DeGette
5653969,Denver,Diana DeGette
6959336,Denver,Diana DeGette
5108792,Denver,Diana DeGette
5008301,Denver,Diana DeGette
6462621,Denver,Diana DeGette
6477310,Denver,Diana DeGette
6574548,Denver,Diana DeGette
5497218,Denver,Diana DeGette
6105685,Denver,Diana DeGette
6681283,Denver,Diana DeGette
6547451,Denver,Diana DeGette
6148641,Denver,Diana DeGette
7210524,Denver,Diana DeGette
7493495,Denver,Diana DeGette
5453241,Denver,Diana DeGette
5468978,Denver,Diana DeGette
7907321,Denver,Diana DeGette
5874420,Denver,Diana DeGette
6478802,Denver,Diana DeGette
6781551,Denver,Diana DeGette
7216867,Denver,Diana DeGette
6580913,Denver,Diana DeGette
7644722,Denver,Diana DeGette
6936878,Denver,Diana DeGette
6465199,Denver,Diana DeGette
5703944,Denver,Diana DeGette
5376104,Denver,Diana DeGette
7624672,Denver,Diana DeGette
7876351,Denver,Diana DeGette
6234334,Denver,Diana DeGette
6577353,Denver,Diana DeGette
5569871,Denver,Diana DeGette
7086549,Denver,Diana DeGette
6067958,Denver,Diana DeGette
5353636,Denver,Diana DeGette
6786838,Denver,Diana DeGette
6091304,Denver,Diana DeGette
6706440,Denver,Diana DeGette
6665671,Denver,Diana DeGette
6821473,Denver,Diana DeGette
6028075,Denver,Diana DeGette
6372234,Denver,Diana DeGette
5251039,Denver,Diana DeGette
5878802,Denver,Diana DeGette
5956904,Denver,Diana DeGette
7720663,Denver,Diana DeGette
6899633,Denver,Diana DeGette
6170812,Denver,Diana DeGette
5637635,Denver,Diana DeGette
5019034,Denver,Diana DeGette
5403283,Denver,Diana DeGette
7155290,Denver,Diana DeGette
5927857,Denver,Diana DeGette
6594404,Denver,Diana DeGette
5070395,Denver,Diana DeGette
6231800,Denver,Diana DeGette
6202304,Denver,Diana DeGette
5342887,Denver,Diana DeGette
5733805,Denver,Diana DeGette
7743246,Denver,Diana DeGette
6707411,Denver,Diana DeGette
6893639,Denver,Diana DeGette
6542869,Denver,Diana DeGette
6923798,Denver,Diana DeGette
5247109,Denver,Diana DeGette
5046582,Denver,Diana DeGette
5168761,Denver,Diana DeGette
5515581,Denver,Diana DeGette
7445717,Denver,Diana DeGette
7518255,Denver,Diana DeGette
6936645,Denver,Diana DeGette
7125758,Denver,Diana DeGette
7229365,Denver,Diana DeGette
7325490,Denver,Diana DeGette
7237325,Denver,Diana DeGette
7695706,Denver,Diana DeGette
7748982,Denver,Diana DeGette
7266108,Denver,Diana DeGette
5382944,Denver,Diana DeGette
6503507,Denver,Diana DeGette
6101455,Denver,Diana DeGette
7111948,Denver,Diana DeGette
5528294,Denver,Diana DeGette
6593089,Denver,Diana DeGette
7109198,Denver,Diana DeGette
6115311,Denver,Diana DeGette
7696996,Denver,Diana DeGette
5732095,Denver,Diana DeGette
6782451,Denver,Diana DeGette
6199099,Denver,Diana DeGette
5157968,Denver,Diana DeGette
7794573,Denver,Diana DeGette
6743551,Denver,Diana DeGette
6078270,Denver,Diana DeGette
7063364,Denver,Diana DeGette
5498529,Denver,Diana DeGette
6245962,Denver,Diana DeGette
5484119,Denver,Diana DeGette
7343074,Denver,Diana DeGette
5376341,Denver,Diana DeGette
7992882,Denver,Diana DeGette
5390550,Denver,Diana DeGette
7146166,Denver,Diana DeGette
6113229,Denver,Diana DeGette
5303311,Denver,Diana DeGette
6739024,Denver,Diana DeGette
7831896,Denver,Diana DeGette
7978356,Denver,Diana DeGette
